Score_Comercial,Es_Desarrollo_Propio,Precio_Confiable,Municipio,Colonia,Operación,Tipo,Título/Colonia,Precio,precio_m2,precio_m2_vs_mediana,Recámaras,Baños,m²,Completitud,codigo_eb,Liga,lat,lon
60.7,,True,Guadalajara,Oblatos,VENTA,Departamento,"DEPAS EN VENTA COL. OBLATOS, GUADALAJARA",2966000.0,42985.50724637681,0.34928640804433536,2.0,2.0,69.0,1.0,EB-SW9692,https://www.aciertamax.com/property/depas-en-preventa-col-oblatos-guadalajara,20.6725217,-103.3263076
60.6,,True,Guadalajara,Italia Providencia,VENTA,Departamento,DEPARTAMENTO EN VENTA DE 3 RECÁMARAS DE OPORTUNIDAD,7990000.0,43189.18918918919,0.3462030756117485,3.0,3.0,185.0,1.0,EB-VC4926,https://www.aciertamax.com/property/departamento-en-venta-de-3-recamaras-de-oportunidad,20.69373798,-103.3775054282
60.6,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,Renta departamento Torre Zsense,74000.0,200.0,0.3467001692220912,3.0,4.0,370.0,1.0,EB-WE1738,https://www.aciertamax.com/property/renta-departamento-torre-zsense,20.7106478,-103.4156439
60.6,,True,Tlajomulco de Zúñiga,La Calera,VENTA,Quinta,Quinta en Venta la Calera Cajititlan,13500000.0,13500.0,0.3476699593259732,3.0,4.0,1000.0,1.0,EB-TX7608,https://www.aciertamax.com/property/quinta-en-venta-la-calera-cajititlan,20.4488882684,-103.2658729739
60.6,,True,Tlajomulco de Zúñiga,El Palomar Secc Cañadas,VENTA,Casa en condominio,Casa en venta en El Palomar en Tlajomulco de Zúñiga,15900000.0,17905.405405405407,0.3474111925136982,4.0,4.0,888.0,1.0,EB-WG5038,https://www.aciertamax.com/property/casa-en-venta-en-el-palomar-en-tlajomulco-de-zuniga-el-palomar-secc-canadas,20.5953611,-103.4625496
60.6,,True,Tlajomulco de Zúñiga,Cajititlán,VENTA,Terreno,TERRENO EN VENTA CERCA DE LA LAGUNA DE CAJITITLAN,27000000.0,2604.1666666666665,0.6233915768764833,,,10368.0,0.5,EB-UT4975,https://www.aciertamax.com/property/terreno-en-venta-cerca-de-la-laguna-de-cajititlan-cajititlan,20.4325890098,-103.3414956889
60.6,,True,Tlajomulco de Zúñiga,San Agustin,VENTA,Bodega industrial,TERRENO EN VENTA EN SAN AGUSTÍN,7350000.0,7000.0,0.6238349791887701,,,1050.0,0.5,EB-WA9225,https://www.aciertamax.com/property/terreno-en-venta-en-san-agustin-san-agustin-bodega-industrial,20.5444728,-103.4686691
60.6,,True,Guadalajara,El Retiro,VENTA,Departamento,"Departamentos María José Living Modelo Libertad desde $1,850,000.00",2850000.0,43181.818181818184,0.3463146577469836,2.0,2.0,66.0,1.0,EB-PT5434,https://www.aciertamax.com/property/departamentos-maria-jose-living-huentitan-el-bajo-guadalajara,20.6811488,-103.3391973
60.6,,True,Tlajomulco de Zúñiga,Jardines de La Calera,VENTA,Terreno comercial,Terreno en venta en a pie de carretera ideal para inversión,19500000.0,1500.0,0.625,,,13000.0,0.5,EB-TN2226,https://www.aciertamax.com/property/terreno-en-venta-en-tlajomulco-de-zuniga-jardines-de-la-calera,20.4470449323,-103.2629764782
60.6,,True,Guadalajara,Parques de San Pedro,VENTA,Departamento,Departamento Primavera Privada Zalate en venta,2674628.0,43139.16129032258,0.34696039676147683,2.0,2.0,62.0,1.0,EB-TF7407,https://www.aciertamax.com/property/departamento-primavera-privada-zalate-en-venta,20.6413962,-103.2845533
60.6,,True,Zapopan,Prados Tepeyac,RENTA,Departamento,"RENTA DEPARTAMENTO UNIVA, PLAZA DEL SOL, DISTRITO LA PERLA",18000.0,200.0,0.3467001692220912,1.0,1.0,90.0,1.0,EB-WZ1578,https://www.aciertamax.com/property/renta-departamento-univa-plaza-del-sol-distrito-la-perla,20.6542196,-103.4107635
60.6,,True,Tlajomulco de Zúñiga,Cajititlán,VENTA,Casa en condominio,"Casa de Campo en Venta en Cajititlan La Noria, Tlajomulco de Zúñiga",7000000.0,17948.71794871795,0.3458326032357923,4.0,5.0,390.0,1.0,EB-TW3591,https://www.aciertamax.com/property/casa-en-venta-fraccionamiento-la-noria-tlajomulco-de-zuniga,20.4328034,-103.333277
60.6,,True,Zapopan,Valle Real,RENTA,Departamento,"Departamento en Renta en CIMA 200 – Valle Real, Zapopan",29500.0,199.72918077183482,0.34758480000174974,2.0,2.0,147.7,1.0,EB-WX3755,https://www.aciertamax.com/property/departamento-en-renta-en-cima-200-valle-real-zapopan-valle-real-zapopan,20.7209494,-103.4363149
60.6,,True,Tlajomulco de Zúñiga,Arvento,VENTA,Rancho,"Terreno en remate frente al ""Rancho de los 3 portillos"" Carretera a Cahapala.",4615000.0,25497.237569060773,0.3458639740903029,3.0,2.0,181.0,1.0,EB-UE7582,https://www.aciertamax.com/property/terreno-en-remate-arvento,20.4479094,-103.3016668
60.5,,True,Guadalajara,El Retiro,VENTA,Departamento,Departamento Col. El Retiro Torre Villa Dhara | Guadalajara,3200000.0,43243.24324324324,0.3453848066200235,1.0,1.0,74.0,1.0,EB-TE4480,https://www.aciertamax.com/property/el-departamento-mas-exclusivo-de-villa-dhara-listo-para-generar-ingresos,20.6814103,-103.3411034
60.5,,True,Guadalajara,Jardines del Valle,VENTA,Departamento,DEPARTAMENTO EN VENTA EN VALLE REAL,3290000.0,43289.47368421053,0.34468497129815345,1.0,1.0,76.0,1.0,EB-VF6352,https://www.aciertamax.com/property/departamento-en-venta-en-valle-real-jardines-del-valle-guadalajara,20.7334956,-103.428194
60.5,,True,Guadalajara,Artesanos,VENTA,Departamento,Departamento Planta Baja en Torre Acervo Living,3550000.0,43292.68292682927,0.34463638985929934,2.0,2.0,82.0,1.0,EB-WR7159,https://www.aciertamax.com/property/departamento-planta-baja-en-torre-acervo-living-planta-col-artesanos,20.6919196,-103.3536858
60.4,,True,Zapopan,Miramar,RENTA,Casa,"Casa en Renta en Colonia Miramar, Zapopan | Ideal para Oficinas, Consultorios o",25000.0,95.41984732824427,0.34199011807154295,5.0,2.0,262.0,1.0,EB-WI6592,https://www.aciertamax.com/property/casa-en-renta-en-colonia-miramar-zapopan-ideal-para-oficinas-consultorios-o,20.6423925,-103.447623
60.4,,True,Zapopan,Senda del Valle,VENTA,Terreno comercial,Terreno en Venta sobre Avenida a Tesistan,29839500.0,5700.0,0.62,,,5235.0,0.5,EB-MP6542,https://www.aciertamax.com/property/terreno-en-venta-tesistan-parques-de-tesistan,20.7845132323,-103.4666633606
60.4,,True,Tlaquepaque,Terralta,VENTA,Casa,"Venta Casa en Terralta, San Pedro Tlaquepaque Jalisco.",4200000.0,17500.0,0.34117125110913926,3.0,2.0,240.0,1.0,EB-SK1985,https://www.aciertamax.com/property/venta-casa-en-terralta-san-pedro-tlaquepaque-jalisco,20.6092027,-103.3544485
60.4,,True,Zapopan,Valle Imperial,VENTA,Casa en condominio,VALLE IMPERIAL MAGNIFICA RESIDENCIA COTO SUECO,6950000.0,26937.98449612403,0.3432262827611665,4.0,3.0,258.0,1.0,EB-WU3516,https://www.aciertamax.com/property/valle-imperial-magnifica-residencia-coto-sueco,20.7731794301,-103.4395826644
60.4,,True,Guadalajara,Jardines de Plaza Del Sol,VENTA,Departamento,Jardines del Sol,2950000.0,43382.35294117647,0.3432789673030842,2.0,1.0,68.0,1.0,EB-VT6042,https://www.aciertamax.com/property/jardines-del-sol-jardines-de-plaza-del-sol,20.6524645,-103.4160663
60.4,,True,Guadalajara,Ferrocarril,RENTA,Casa,SE RENTA BODEGA EN COLONIA FERROCARRIL GUADALAJARA,55000.0,100.0,0.34225667014458194,2.0,1.0,550.0,1.0,EB-WQ9906,https://www.aciertamax.com/property/se-renta-bodega-en-colonia-ferrocarril-guadalajara,20.6502331,-103.3431521
60.4,,True,Guadalajara,Ladrón de Guevara,RENTA,Oficina,PISO COMPLETO DE OFICINAS EN VENTA O RENTA COLONIA LADRON DE GUEVARA GUADALAJARA,26500.0,140.2116402116402,0.621049621049621,,,189.0,0.5,EB-WV7022,https://www.aciertamax.com/property/piso-completo-de-oficinas-en-venta-o-renta-colonia-ladron-de-guevara-guadalajara,20.6813834,-103.3815558
60.4,,True,Zapopan,Valle Real,VENTA,Departamento,Departamento en venta Cima Real | Valle Real | Zapopan,7100000.0,47019.867549668874,0.34196532713359634,2.0,2.0,151.0,1.0,EB-WW8253,https://www.aciertamax.com/property/departamento-en-venta-cima-real-valle-real-zapopan-valle-real,20.7229428,-103.4353137
60.3,,True,Guadalajara,San Juan de Dios,VENTA,Departamento,"Departamento en Venta en Torre XX de Noviembre, Centro de Guadalajara",2690000.0,43605.122386124174,0.3399066887146512,2.0,2.0,61.69,1.0,EB-WY1749,https://www.aciertamax.com/property/departamento-en-venta-en-torre-xx-de-noviembre-centro-de-guadalajara,20.6720819076,-103.342772608
60.3,,True,Guadalajara,Jardines del Bosque Centro,VENTA,Casa,CASA EN VENTA EN SOL 253 - CASA PARA REMODELAR USO DE OFICINA O CASA HABITACION,8850000.0,18061.224489795917,0.3391686790122248,5.0,4.0,490.0,1.0,EB-VF4470,https://www.aciertamax.com/property/sol-2533-casa-para-remodelar-uso-de-oficina-o-casa-habitacion,20.6630303,-103.3810356
60.3,,True,Guadalajara,Americana,VENTA,Casa,"CASA EN VENTA COLONIA AMERICANA, GUADALAJARA, JALISCO",11690000.0,18012.326656394453,0.3409577725400964,10.0,5.0,649.0,1.0,EB-WA6093,https://www.aciertamax.com/property/casa-en-venta-colonia-americana-guadalajara-jalisco-americana-casa,20.6754971,-103.3569676
60.3,,True,Tlaquepaque,Lomas Del 4,VENTA,Casa en condominio,Casa en Coto en Venta en Tlaquepaque,3000000.0,18750.0,0.3392857142857143,4.0,3.0,160.0,1.0,EB-TO6223,https://www.aciertamax.com/property/casa-en-coto-en-venta-en-tlaquepaque,20.5852204,-103.3568193
60.3,,True,Tlaquepaque,Nuevo Santa María,VENTA,Terreno,Venta Terreno Nueva Santamaría,41000000.0,2803.8022293646995,0.6169071553944698,,,14623.0,0.5,EB-SH3589,https://www.aciertamax.com/property/venta-terreno-nueva-santamaria,20.6031829,-103.3826288
60.3,,True,Zapopan,Chapalita de Occidente,RENTA,Casa,Casa en renta en Chapalita de Occidente | Zapopan,68000.0,95.77464788732394,0.33954343344014704,5.0,5.0,710.0,1.0,EB-VP6110,https://www.aciertamax.com/property/casa-en-renta-en-chapalita-de-occidente-zapopan,20.6594947,-103.4254462
60.3,,True,Tlajomulco de Zúñiga,Senderos de Monte Verde,VENTA,Casa,Casa a la venta en Senderos de Monte Verde,4990000.0,17821.428571428572,0.33945154525084714,3.0,2.0,280.0,1.0,EB-NC7364,https://www.aciertamax.com/property/casa-a-la-venta-en-senderos-de-monte-verde,20.5155718,-103.4930893
60.3,,True,Guadalajara,Ferrocarril,RENTA,Oficina,OFICINAS CORPORATIVAS CON AREA DE ALMACENAJE,120000.0,141.1764705882353,0.6184419713831478,,,850.0,0.5,EB-VI4318,https://www.aciertamax.com/property/oficinas-corporativas-con-area-de-almacenaje,20.6562312,-103.3495194
60.3,,True,Zapopan,Lomas Del Bosque,VENTA,Departamento,Departamento en Zona Andares,17900000.0,47105.26315789474,0.34077023080407615,3.0,3.0,380.0,1.0,EB-UP9543,https://www.aciertamax.com/property/departamento-en-zona-andares-lomas-del-bosque,20.717445,-103.4119368
60.3,,True,Tonalá,El Moral,VENTA,Nave industrial,"Terreno  industrial  3,520 m2 adentro  de Parque industrial preventa",29216000.0,8300.0,0.6167461599056635,,,3520.0,0.5,EB-TB8808,https://www.aciertamax.com/property/terreno-industrial-adentro-de-parque-industrial-preventa,20.5890149407,-103.3246751896
60.2,,True,Zapopan,La Primavera,VENTA,Casa,"VENTA CASA 3 RIOS LA PRIMAVERA ZAPOPAN, JALISCO",20000000.0,23868.057378809935,0.33815607875348397,5.0,8.0,837.94,1.0,EB-SO6703,https://www.aciertamax.com/property/v-casa-3-rios-la-primavera-zapopan-jalisco,20.6389212,-103.4109098
60.2,,True,Guadalajara,San Antonio,VENTA,Departamento,"Departamento en Preventa en Colonia San Antonio, Guadalajara",2859368.0,43747.98041615667,0.33774410723505277,2.0,1.0,65.36,1.0,EB-WE1905,https://www.aciertamax.com/property/departamento-en-preventa-en-colonia-san-antonio-guadalajara-san-antonio,20.6615894372,-103.3067069984
60.2,,True,Guadalajara,Chapalita,VENTA,Oficina,Oficina en Venta a 1 Cuadra de Lopez Mateos y Lazaro Cardenas,19000000.0,31666.666666666668,0.476180712796613,,2.0,600.0,0.75,EB-WG9151,https://www.aciertamax.com/property/oficina-en-venta-a-1-cuadra-de-lopez-mateos-y-lazaro-cardenas,20.6628378099,-103.3938236853
60.2,,True,Zapopan,Las Cañadas,VENTA,Casa en condominio,Casa En Venta En Cañadas,19000000.0,27142.85714285714,0.33823129251700684,5.0,5.0,700.0,1.0,EB-UF4074,https://www.aciertamax.com/property/casa-en-venta-en-canadas-f0589685-1f0d-4f8e-bc2b-b9eed6ae593a,20.7784432,-103.3724799
60.1,,True,Guadalajara,San Andrés Gigantes,VENTA,Terreno,TERRENO EN VENTA 308 m2 CALLE GIGANTES,2500000.0,8116.883116883117,0.6134817563388992,,,308.0,0.5,EB-TU0733,https://www.aciertamax.com/property/terreno-en-venta-308-m2-calle-gigantes,20.6591273267,-103.3019765978
60.1,,True,Tlajomulco de Zúñiga,Lomas de Santa Anita,VENTA,Casa,Casa en venta en fraccionamiento  Lomas de Santa Anita,6250000.0,17908.309455587394,0.336231318906571,4.0,4.0,349.0,1.0,EB-UE7393,https://www.aciertamax.com/property/casa-en-venta-en-fraccionamiento-lomas-de-santa-anita,20.4999501,-103.4968327
60.0,,True,Zapopan,El Colli Urbano 1a. Sección,RENTA,Departamento,"Departamento en Renta, Col, Colli Urbano",18500.0,204.41988950276243,0.3322626039010324,2.0,2.0,90.5,1.0,EB-XA4371,https://www.aciertamax.com/property/departamento-en-renta-col-colli-urbano,20.6593342,-103.4254327
60.0,,True,Zapopan,Valle Imperial,VENTA,Casa en condominio,Casa en venta en Valle imperial,7985000.0,27345.890410958906,0.3332811480756686,4.0,3.0,292.0,1.0,EB-VC7244,https://www.aciertamax.com/property/casa-en-venta-en-valle-imperial-22c7c330-9c91-4afd-a3ac-72a4b3852728,20.778427,-103.4360248
60.0,,True,Zapopan,La Calma 2a Secc,VENTA,Casa,"Casa en venta, Col. La Calma, Zapopan, Jalisco.",8750000.0,24038.46153846154,0.33343089498881523,5.0,3.0,364.0,1.0,EB-SY6316,https://www.aciertamax.com/property/casa-en-venta-col-la-calma-zapopan-jalisco,20.6382511,-103.4180022
60.0,,True,Zapopan,Zapopan Centro,RENTA,Local comercial,Local en renta en el centro de Zapopan,28000.0,140.0,0.611448395490026,,,200.0,0.5,EB-PJ5772,https://www.aciertamax.com/property/local-en-renta-en-el-centro-de-zapopan-zapopan-centro,20.7211465479,-103.3903706071
60.0,,True,Zapopan,Atemajac Del Valle,RENTA,Terreno,"Terreno en renta, Col. Atemajac de Valle",24000.0,21.818181818181817,0.6104783599088839,,,1100.0,0.5,EB-QX9706,https://www.aciertamax.com/property/terreno-en-renta-col-la-palmita,20.7297472,-103.354318
60.0,,True,Guadalajara,Margarita Maza de Juárez,VENTA,Departamento,"Departamento en Venta, Col, Margarita Maza de Juaréz, Guadalajara, Jal",3262000.0,44021.59244264508,0.3336021748498406,2.0,2.0,74.1,1.0,EB-WT8904,https://www.aciertamax.com/property/departamento-en-venta-col-margarita-maza-de-juarez-guadalajara-jal,20.7124686,-103.3038868
60.0,,True,Zapopan,Bugambilias,VENTA,Casa,"Casa en Bugambilias, Primera Sección, Zapopan",9380000.0,24051.28205128205,0.3330753914661426,5.0,5.0,390.0,1.0,EB-QN8220,https://www.aciertamax.com/property/casa-en-bugambilias-primera-seccion-zapopan,20.6051104,-103.4383698
60.0,,True,Guadalajara,San Miguel de Mezquitan,RENTA,Departamento,Loft en renta en San Miguel de Mezquitán,15500.0,211.14289606320665,0.33274712975133197,1.0,1.0,73.41,1.0,EB-WO2941,https://www.aciertamax.com/property/loft-en-renta-san-miguel-de-mezquitan,20.7006632,-103.3562275
60.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,Departamento renta Acueducto 360,33000.0,204.39764633013317,0.33233526120560575,2.0,2.0,161.45,1.0,EB-WH3687,https://www.aciertamax.com/property/departamento-renta-acueducto-360,20.7116434,-103.4095173
60.0,,True,Guadalajara,Insurgentes 1a Secc,VENTA,Departamento,Departamento Venta Altura Guadalajara,2686000.0,44032.7868852459,0.3334327136425325,1.0,1.0,61.0,1.0,EB-WP9139,https://www.aciertamax.com/property/departamento-venta-altura-guadalajara,20.6475285,-103.2751573
60.0,,True,Guadalajara,Mexicaltzingo,VENTA,Departamento,Venta de departamento en Mexicalzingo,4807815.0,44108.394495412846,0.3322881674281788,1.0,1.0,109.0,1.0,EB-TF7615,https://www.aciertamax.com/property/venta-de-departamento-en-mexicalzingo-mexicaltzingo-guadalajara,20.6678631089,-103.3515868733
59.9,,True,Tlajomulco de Zúñiga,San Agustin,RENTA,Casa,"Amplia casa en renta en Fraccionamiento Mirage, Zona Santa Anita",35000.0,78.5845794602362,0.3308855797925285,4.0,3.0,445.38,1.0,EB-WN8531,https://www.aciertamax.com/property/amplia-casa-en-renta-en-fraccionamiento-mirage-zona-santa-anita,20.547473,-103.4766779
59.9,,True,Zapopan,Villas de Guadalupe,VENTA,Edificio,Edificio Sanatorio ideal también para Hotel entrada a Guadalajara,15000000.0,8823.529411764706,0.609907120743034,,,1700.0,0.5,EB-AW9042,https://www.aciertamax.com/property/edificio-sanatorio-ideal-tambien-para-hotel-entrada-a-guadalajara,20.7592169062,-103.3427225492
59.9,,True,Tonalá,Alamedas de Zalatitán,VENTA,Terreno,TERRENO EN TONALA IDEAL PARA FRACCIONAR,70000000.0,1368.8183187000136,0.6089090517999961,,,51139.0,0.5,EB-WE3679,https://www.aciertamax.com/property/terreno-en-tonala-ideal-para-fraccionar,20.662139503,-103.2548544215
59.9,,True,Tlaquepaque,Revolución,VENTA,Casa,Casa en Venta Tlaquepaque Fraccionamiento Revolucion,3709500.0,17748.803827751195,0.33180444456304914,5.0,4.0,209.0,1.0,EB-WO3520,https://www.aciertamax.com/property/casa-en-venta-tlaquepaque-fraccionamiento-revolucion,20.6179366123,-103.3207677617
59.9,,True,Zapopan,Las Cañadas,VENTA,Terreno,TERRENO EN VENTA BOSQUES DE LA PRIMAVERA LOTE 18 LAS CAÑADAS,14910000.0,7000.0,0.6096725000000001,,,2130.0,0.5,EB-MR1670,https://www.aciertamax.com/property/terreno-en-venta-bosques-de-la-primavera-lote-18-las-canadas,20.7747230289,-103.3688163757
59.9,,True,Tlajomulco de Zúñiga,Santa Anita,VENTA,Casa en condominio,Casa en venta CASA FUERTE,5900000.0,18380.06230529595,0.3301116244083481,3.0,2.0,321.0,1.0,EB-PZ9887,https://www.aciertamax.com/property/casa-venta-sur,20.5310003,-103.4954217
59.9,,True,Zapopan,Eucalipto Vallarta,VENTA,Casa,CASA EN VENTA a 1 cuadra de Av. Vallarta. EUCALIPTO VALLARTA,7900000.0,24085.365853658535,0.332130272344891,4.0,2.0,328.0,1.0,EB-UX6955,https://www.aciertamax.com/property/casa-en-venta-en-eucalipto-vallarta-eucalipto-vallarta,20.6792974,-103.4267622
59.9,,True,Zapopan,Villas de Guadalupe,VENTA,Edificio,"Edificio para Sanatorio ,Hotel,Escuela, Oficinas en carr. a Saltillo",15000000.0,8823.529411764706,0.609907120743034,,,1700.0,0.5,EB-CW2484,https://www.aciertamax.com/property/edificio-para-hotel-sanatorio-escuela-u-oficinas-en-carr-a-saltillo,20.7592631839,-103.3426659283
59.9,,True,Zapopan,Villas de Guadalupe,VENTA,Edificio,EDIFICIO COMERCIAL PARA SANATORIO HOTEL OFICINAS ASILO GUARDERIA,15000000.0,8823.529411764706,0.609907120743034,,,1700.0,0.5,EB-AX7594,https://www.aciertamax.com/property/edificio-comercial-para-sanatorio-hotel-oficinas-asilo-guarderia,20.7592169062,-103.3426367185
59.9,,True,Zapopan,Camino Real,RENTA,Departamento,Departamento en Renta Camino Real,16400.0,205.0,0.33036767345264345,3.0,2.0,80.0,1.0,EB-WG6460,https://www.aciertamax.com/property/departamento-en-renta-en-camino-real-a305c29f-6a93-4614-bd09-1c57abc942a0,20.6659527,-103.4090958
59.9,,True,Guadalajara,Libertad,VENTA,Local comercial,LOCAL COMERCIAL EN VENTA ALVARO OBREGÓN GUADALAJARA JALISCO,7300000.0,12629.757785467127,0.6090454109029785,,,578.0,0.5,EB-WC1312,https://www.aciertamax.com/property/local-comercial-en-venta-alvaro-obregon-guadalajara-jalisco,20.6669475,-103.3149379
59.8,,True,Guadalajara,Mexicaltzingo,VENTA,Departamento,Departamento 2 recámaras 2 baños zona Paseo Alcalde Agua Azul en venta,3096438.0,44336.168384879726,0.328840131676985,2.0,2.0,69.84,1.0,EB-TQ7347,https://www.aciertamax.com/property/vive-en-el-centro-departamento-en-venta-zona-agua-azul,20.6652178,-103.3474333
59.8,,True,Guadalajara,Colomos Providencia,RENTA,Oficina,"EN RENTA CASA P CONSULTORIOS, OFIC, NOTARIA, CORPORATIVO, C/LICENCIA PROVIDENCIA",59000.0,196.66666666666666,0.4684684684684685,,4.0,300.0,0.75,EB-JQ8595,https://www.aciertamax.com/property/en-renta-casa-para-corporativo-oficinas-providencia-con-o-sin-muebles,20.6881628,-103.385768
59.8,,True,Zapopan,Sendas Residencial,RENTA,Casa en condominio,"Casa en renta en Sendas Residencial, Zapopan",23000.0,100.0,0.3295649600473512,3.0,4.0,230.0,1.0,EB-WU3081,https://www.aciertamax.com/property/casa-en-renta-en-sendas-residencial-zapopan-sendas-residencial-zapopan,20.7798068,-103.4230393
59.8,,True,Zapopan,La Estancia,VENTA,Casa,Casa en Venta en La Estancia,10500000.0,24193.548387096773,0.3291304491500334,4.0,4.0,434.0,1.0,EB-SD7220,https://www.aciertamax.com/property/casa-en-venta-en-la-estancia-66ceaf0f-a45d-4241-96ba-c2309ca05dd7,20.6694714,-103.4295033
59.8,,True,Tlajomulco de Zúñiga,El Alcázar (Casa Fuerte),VENTA,Casa,"Venta de Casa en Fracc. Casa Fuerte, San Agustín Tlajomulco de Zuñiga",7500000.0,18115.942028985508,0.3285354501402704,4.0,4.0,414.0,1.0,EB-UB4832,https://www.aciertamax.com/property/venta-de-casa-en-santa-anita-el-alcazar-casa-fuerte,20.5314308808,-103.4811375784
